date,year,period_in_year,revenue,profit,cash_reserves,market_share_pct,rd_investment,rd_projects_active,innovation_index,employee_count,employee_satisfaction,employee_turnover_pct,market_conditions,competitor_actions,major_events,strategic_decision_needed
1980-10-W3,6,30,1666363.97,223620.69,43021682.14,8.5,87143.97,5,100,50,95,5.25,stable,Routine competition,,NO
1980-11-W1,6,31,1608527.88,199706.74,43221388.88,8.5,83318.2,5,100,50,95,5.25,stable,Routine competition,,NO
1980-11-W2,6,32,1587309.15,208763.61,43430152.49,8.5,80426.39,5,100,50,95,5.25,stable,Routine competition,,NO
1980-11-W3,6,33,1573288.06,202046.54,43632199.02,8.5,79365.46,5,100,50,95,5.25,stable,Routine competition,,NO
1980-12-W1,6,34,1544331.98,206008.56,43838207.58,8.5,78664.4,5,100,50,95,5.25,stable,Routine competition,,NO
1980-12-W2,6,35,1520406.65,197298.27,44035505.85,8.5,77216.6,5,100,50,95,5.25,stable,Routine competition,,NO
1980-12-W3,6,36,1496807.69,185685.12,44221190.97,8.5,76020.33,5,100,50,95,5.25,stable,Routine competition,,NO
1980-01-W1,7,1,1663415.48,225205.31,44446396.28,8.5,74840.38,5,100,50,95,5.25,opportunity,"Major players dismissing as fad, cutting R&D",🚨 AR/VR tech emerging. High uncertainty. Competitors skeptical.,YES
1981-01-W2,7,2,1622804.54,218618.24,44665014.52,8.5,83170.77,5,100,50,95,5.25,stable,Routine competition,,NO
1981-01-W3,7,3,1688035.33,216767.49,44881782.01,8.5,81140.23,5,100,50,95,5.25,stable,Routine competition,,NO
1981-02-W1,7,4,1739951.81,226340.4,45108122.42,8.5,84401.77,5,100,50,95,5.25,stable,Routine competition,,NO
1981-02-W2,7,5,1793116.69,227853.53,45335975.95,8.5,86997.59,5,100,50,95,5.25,stable,Routine competition,,NO
1981-02-W3,7,6,1885087.94,248643.14,45584619.09,8.5,89655.83,5,100,50,95,5.25,stable,Routine competition,,NO
1981-03-W1,7,7,1922441.4,256013.44,45840632.53,8.5,94254.4,5,100,50,95,5.25,volatile,Routine competition,Industry backlash against AR/VR. ‘Another failed tech hype cycle.’,NO
1981-03-W2,7,8,1971651.6,261139.93,46101772.46,8.5,96122.07,6,100,50,95,5.25,stable,Routine competition,,NO
1981-03-W3,7,9,2042835.76,270327.27,46372099.73,8.5,98582.58,6,100,50,95,5.25,stable,Routine competition,,NO
1981-04-W1,7,10,2112675.14,276275.67,46648375.4,8.5,102141.79,6,100,50,95,5.25,stable,Routine competition,,NO
1981-04-W2,7,11,2183267.33,287732.04,46936107.43,8.5,105633.76,6,100,50,95,5.25,stable,Routine competition,,NO
1981-04-W3,7,12,2190323.25,287088.08,47223195.52,8.5,109163.37,6,100,50,95,5.25,stable,Routine competition,,NO
1981-05-W1,7,13,2260067.34,294316.84,47517512.36,8.5,109516.16,6,100,50,95,5.25,stable,Routine competition,Early AR/VR products showing promise but profitability unclear.,NO
1981-05-W2,7,14,2229003.78,294978.28,47812490.64,8.5,113003.37,6,100,50,95,5.25,stable,Routine competition,,NO
1981-05-W3,7,15,2259909.83,284968.34,48097458.99,8.5,111450.19,6,100,50,95,5.25,stable,Routine competition,,NO
1981-06-W1,7,16,2287376.06,295835.55,48393294.54,8.5,112995.49,6,100,50,95,5.25,stable,Routine competition,,NO
1981-06-W2,7,17,2263241.4,319109.01,48712403.55,8.5,114368.8,6,100,50,95,5.25,stable,Routine competition,,NO
1981-06-W3,7,18,2321616.05,311229.25,49023632.79,8.5,113162.07,6,100,50,95,5.25,stable,Routine competition,,NO
1981-07-W1,7,19,2320676.85,295477.15,49319109.94,8.5,116080.8,6,100,50,95,5.25,stable,Routine competition,,NO
1981-07-W2,7,20,2277605.65,297873.15,49616983.1,8.5,116033.84,6,100,50,95,5.25,stable,Routine competition,,NO
1981-07-W3,7,21,2243896.15,294601.16,49911584.26,8.5,113880.28,6,100,50,95,5.25,stable,Routine competition,,NO
1981-08-W1,7,22,2226021.97,291185.71,50202769.97,8.5,112194.81,6,100,50,95,5.25,stable,Routine competition,,NO
1981-08-W2,7,23,2150318.49,272490.18,50475260.16,8.5,111301.1,6,100,50,95,5.25,stable,Routine competition,,NO
1981-08-W3,7,24,2077387.33,257033.36,50732293.52,8.5,107515.92,6,100,50,95,5.25,stable,Routine competition,,NO
1981-09-W1,7,25,5509900.64,772006.42,51504299.94,20.5,103869.37,6,100,50,95,5.25,opportunity,Routine competition,⚡ VALIDATION: AR/VR breakthrough products succeed. Market explodes. ✅ YOUR POSITION: Heavy R&D paid off. Revenue surge +150%,YES
1981-09-W2,7,26,5368807.03,704973.44,52209273.38,20.5,275495.03,6,100,50,95,5.25,stable,Routine competition,,NO
1981-09-W3,7,27,5091100.47,640250.3,52849523.68,20.5,268440.35,6,100,50,95,5.25,stable,Routine competition,,NO
1981-10-W1,7,28,4865308.96,610282.48,53459806.16,20.5,254555.02,6,100,50,95,5.25,stable,Routine competition,,NO
1981-10-W2,7,29,4723754.26,622755.07,54082561.22,20.5,243265.45,6,100,50,95,5.25,stable,Routine competition,,NO
1981-10-W3,7,30,4736639.49,617452.28,54700013.5,20.5,236187.71,6,100,50,95,5.25,stable,Routine competition,,NO
1981-11-W1,7,31,4608912.4,593287.9,55293301.4,20.5,236831.97,6,100,50,95,5.25,stable,Routine competition,,NO
1981-11-W2,7,32,4474592.78,593059.82,55886361.22,20.5,230445.62,6,100,50,95,5.25,stable,Routine competition,,NO
1981-11-W3,7,33,4413546.94,575413.4,56461774.61,20.5,223729.64,6,100,50,95,5.25,stable,Routine competition,,NO
1981-12-W1,7,34,4340550.01,587438.94,57049213.55,20.5,220677.35,6,100,50,95,5.25,stable,Routine competition,,NO
1981-12-W2,7,35,4303442.58,550469.67,57599683.22,20.5,217027.5,6,100,50,95,5.25,stable,Routine competition,,NO
1981-12-W3,7,36,4192391.7,544816.08,58144499.3,20.5,215172.13,6,100,50,95,5.25,stable,Routine competition,,NO
1981-01-W1,8,1,4251962.32,554626.1,58699125.41,20.5,209619.58,6,100,50,95,5.25,stable,Routine competition,,NO
1982-01-W2,8,2,4276753.3,558307.94,59257433.34,20.5,212598.12,6,100,50,95,5.25,stable,Routine competition,,NO
1982-01-W3,8,3,4305175.07,541277.51,59798710.85,20.5,213837.66,6,100,50,95,5.25,stable,Routine competition,,NO
1982-02-W1,8,4,4388774.12,568359.58,60367070.43,20.5,215258.75,6,100,50,95,5.25,stable,Routine competition,,NO
1982-02-W2,8,5,4402148.7,562273.0,60929343.43,20.5,219438.71,6,100,50,95,5.25,stable,Routine competition,,NO
1982-02-W3,8,6,4569511.07,599459.07,61528802.5,20.5,220107.44,6,100,50,95,5.25,stable,Routine competition,,NO
1982-03-W1,8,7,4721752.53,613032.94,62141835.44,20.5,228475.55,6,100,50,95,5.25,stable,Routine competition,,NO
1982-03-W2,8,8,4789764.49,621210.99,62763046.43,20.5,236087.63,6,100,50,95,5.25,stable,Routine competition,,NO
1982-03-W3,8,9,4982235.98,671879.81,63434926.24,20.5,239488.22,6,100,50,95,5.25,stable,Routine competition,,NO
1982-04-W1,8,10,5066740.11,686279.99,64121206.23,20.5,249111.8,6,100,50,95,5.25,stable,Routine competition,,NO
1982-04-W2,8,11,5255724.36,697895.68,64819101.91,20.5,253337.01,6,100,50,95,5.25,stable,Routine competition,,NO
1982-04-W3,8,12,5473761.47,749122.23,65568224.14,20.5,262786.22,6,100,50,95,5.25,stable,Routine competition,,NO
1982-05-W1,8,13,5442579.95,722110.3,66290334.44,20.5,273688.07,6,100,50,95,5.25,stable,Routine competition,,NO
1982-05-W2,8,14,5653294.96,715678.81,67006013.25,20.5,272129.0,6,100,50,95,5.25,stable,Routine competition,,NO
1982-05-W3,8,15,5748350.92,766216.13,67772229.38,20.5,282664.75,6,100,50,95,5.25,stable,Routine competition,,NO
1982-06-W1,8,16,5814687.48,759549.69,68531779.07,20.5,287417.55,6,100,50,95,5.25,stable,Routine competition,,NO
1982-06-W2,8,17,5958070.79,751990.99,69283770.06,20.5,290734.37,6,100,50,95,5.25,stable,Routine competition,,NO
1982-06-W3,8,18,6047799.45,739450.16,70023220.23,20.5,297903.54,6,100,50,95,5.25,stable,Routine competition,,NO
1982-07-W1,8,19,6012022.35,804821.89,70828042.11,20.5,302389.97,6,100,50,95,5.25,stable,Routine competition,,NO
1982-07-W2,8,20,6056083.84,775326.88,71603369.0,20.5,300601.12,6,100,50,95,5.25,stable,Routine competition,,NO
1982-07-W3,8,21,6004305.53,804617.98,72407986.97,20.5,302804.19,6,100,50,95,5.25,stable,Routine competition,,NO
1982-08-W1,8,22,5872574.54,774138.08,73182125.05,20.5,300215.28,6,100,50,95,5.25,stable,Routine competition,,NO
1982-08-W2,8,23,5798444.64,720716.1,73902841.14,20.5,293628.73,6,100,50,95,5.25,stable,Routine competition,,NO
1982-08-W3,8,24,5644622.6,765080.51,74667921.65,20.5,289922.23,6,100,50,95,5.25,stable,Routine competition,,NO
1982-09-W1,8,25,5451600.43,729056.99,75396978.65,20.5,282231.13,6,100,50,95,5.25,stable,Routine competition,,NO
1982-09-W2,8,26,5280609.71,663680.38,76060659.03,20.5,272580.02,6,100,50,95,5.25,stable,Routine competition,,NO
1982-09-W3,8,27,5034855.3,673765.26,76734424.29,20.5,264030.49,6,100,50,95,5.25,stable,Routine competition,,NO
1982-10-W1,8,28,4883272.0,603039.38,77337463.67,20.5,251742.76,6,100,50,95,5.25,stable,Routine competition,,NO
1982-10-W2,8,29,4702445.39,620905.45,77958369.12,20.5,244163.6,6,100,50,95,5.25,stable,Routine competition,,NO
1982-10-W3,8,30,4527710.05,586191.59,78544560.71,20.5,235122.27,6,100,50,95,5.25,stable,Routine competition,,NO
1982-11-W1,8,31,4508220.09,603582.39,79148143.1,20.5,226385.5,6,100,50,95,5.25,stable,Routine competition,,NO
1982-11-W2,8,32,4352715.85,587356.89,79735499.99,20.5,225411.0,6,100,50,95,5.25,stable,Routine competition,,NO
1982-11-W3,8,33,4329048.61,537036.7,80272536.69,20.5,217635.79,6,100,50,95,5.25,stable,Routine competition,,NO
1982-12-W1,8,34,4188990.75,554737.63,80827274.32,20.5,216452.43,6,100,50,95,5.25,stable,Routine competition,,NO
1982-12-W2,8,35,4151602.97,521310.09,81348584.42,20.5,209449.54,6,100,50,95,5.25,stable,Routine competition,,NO
1982-12-W3,8,36,4020596.56,525788.04,81874372.45,20.5,207580.15,6,100,50,95,5.25,stable,Routine competition,,NO
1982-01-W1,9,1,3978904.34,519429.36,82393801.81,20.5,201029.83,6,100,50,95,5.25,stable,Routine competition,,NO
1983-01-W2,9,2,4049702.58,501886.86,82895688.67,20.5,198945.22,6,100,50,95,5.25,stable,Routine competition,,NO
1983-01-W3,9,3,4152353.01,527160.03,83422848.7,20.5,202485.13,6,100,50,95,5.25,stable,Routine competition,,NO
1983-02-W1,9,4,4197478.14,573730.9,83996579.6,20.5,207617.65,6,100,50,95,5.25,stable,Routine competition,,NO
1983-02-W2,9,5,4141191.61,552156.68,84548736.28,20.5,209873.91,6,100,50,95,5.25,stable,Routine competition,,NO
1983-02-W3,9,6,4263476.22,557619.17,85106355.45,20.5,207059.58,6,100,50,95,5.25,stable,Routine competition,,NO
1983-03-W1,9,7,4369700.59,573079.58,85679435.03,20.5,213173.81,6,100,50,95,5.25,stable,Routine competition,,NO
1983-03-W2,9,8,4509066.63,579675.0,86259110.03,20.5,218485.03,6,100,50,95,5.25,stable,Routine competition,,NO
1983-03-W3,9,9,4719394.28,639915.34,86899025.37,20.5,225453.33,7,100,50,95,5.25,stable,Routine competition,,NO
1983-04-W1,9,10,4863109.38,671218.7,87570244.07,20.5,235969.71,7,100,50,95,5.25,stable,Routine competition,,NO
1983-04-W2,9,11,5061777.54,672534.61,88242778.69,20.5,243155.47,8,100,50,95,5.25,stable,Routine competition,,NO
1983-04-W3,9,12,5235814.89,662308.69,88905087.37,20.5,253088.88,8,100,50,95,5.25,stable,Routine competition,,NO
1983-05-W1,9,13,5476518.13,719429.39,89624516.77,20.5,261790.74,8,100,50,95,5.25,stable,Routine competition,,NO
1983-05-W2,9,14,5563895.81,714397.11,90338913.88,20.5,273825.91,8,100,50,95,5.25,stable,Routine competition,,NO
1983-05-W3,9,15,5711186.17,744072.43,91082986.3,20.5,278194.79,8,100,50,95,5.25,stable,Routine competition,,NO
1983-06-W1,9,16,5723866.44,736941.1,91819927.41,20.5,285559.31,8,100,50,95,5.25,stable,Routine competition,,NO
1983-06-W2,9,17,5790910.13,758252.58,92578179.99,20.5,286193.32,8,100,50,95,5.25,stable,Routine competition,,NO
1983-06-W3,9,18,5725757.27,715412.84,93293592.83,20.5,289545.51,8,100,50,95,5.25,stable,Routine competition,,NO
1983-07-W1,9,19,5583249.41,711639.61,94005232.45,20.5,286287.86,8,100,50,95,5.25,stable,Routine competition,,NO
1983-07-W2,9,20,5522816.92,688135.75,94693368.19,20.5,279162.47,8,100,50,95,5.25,stable,Routine competition,,NO
1983-07-W3,9,21,5408312.1,705395.25,95398763.45,20.5,276140.85,8,100,50,95,5.25,stable,Routine competition,,NO
1983-08-W1,9,22,5423185.68,694958.08,96093721.53,20.5,270415.61,8,100,50,95,5.25,stable,Routine competition,,NO
1983-08-W2,9,23,5327660.8,677193.36,96770914.89,20.5,271159.28,8,100,50,95,5.25,stable,Routine competition,,NO
1983-08-W3,9,24,5193182.18,681477.7,97452392.59,20.5,266383.04,8,100,50,95,5.25,stable,Routine competition,,NO
1983-09-W1,9,25,5125108.15,652778.98,98105171.57,20.5,259659.11,8,100,50,95,5.25,stable,Routine competition,,NO
1983-09-W2,9,26,5068608.47,646853.69,98752025.26,20.5,256255.41,8,100,50,95,5.25,stable,Routine competition,,NO
1983-09-W3,9,27,4816364.78,600293.76,99352319.02,20.5,253430.42,8,100,50,95,5.25,stable,Routine competition,,NO
1983-10-W1,9,28,4647000.48,587656.78,99939975.79,20.5,240818.24,8,100,50,95,5.25,stable,Routine competition,,NO
1983-10-W2,9,29,4504601.34,586881.74,100526857.53,20.5,232350.02,8,100,50,95,5.25,stable,Routine competition,,NO
1983-10-W3,9,30,4355906.47,610009.14,101136866.67,20.5,225230.07,8,100,50,95,5.25,stable,Routine competition,,NO
1983-11-W1,9,31,4174266.09,561023.93,101697890.6,20.5,217795.32,8,100,50,95,5.25,stable,Routine competition,,NO
1983-11-W2,9,32,4001113.62,499773.67,102197664.28,20.5,208713.3,8,100,50,95,5.25,stable,Routine competition,,NO
1983-11-W3,9,33,3891181.81,514708.21,102712372.48,20.5,200055.68,8,100,50,95,5.25,stable,Routine competition,,NO
1983-12-W1,9,34,3891257.39,501238.52,103213611.0,20.5,194559.09,8,100,50,95,5.25,stable,Routine competition,,NO
1983-12-W2,9,35,3789937.73,503407.22,103717018.22,20.5,194562.87,8,100,50,95,5.25,stable,Routine competition,,NO
1983-12-W3,9,36,3719818.12,482259.93,104199278.15,20.5,189496.89,8,100,50,95,5.25,stable,Routine competition,,NO
1983-01-W1,10,1,3548668.93,473153.67,104672431.82,20.5,185990.91,8,100,50,95,5.25,stable,Routine competition,,NO
1984-01-W2,10,2,3647777.7,495672.64,105168104.46,20.5,177433.45,8,100,50,95,5.25,stable,Routine competition,,NO
1984-01-W3,10,3,3762099.96,503051.92,105671156.39,20.5,182388.88,8,100,50,95,5.25,stable,Routine competition,,NO
1984-02-W1,10,4,3890078.05,515832.75,106186989.13,20.5,188105.0,8,100,50,95,5.25,stable,Routine competition,,NO
1984-02-W2,10,5,4047223.63,519305.31,106706294.44,20.5,194503.9,8,100,50,95,5.25,stable,Routine competition,,NO
1984-02-W3,10,6,4156755.32,551050.94,107257345.37,20.5,202361.18,9,100,50,95,5.25,stable,Routine competition,,NO
1984-03-W1,10,7,4192591.19,567427.06,107824772.43,20.5,207837.77,9,100,50,95,5.25,stable,Routine competition,,NO
1984-03-W2,10,8,4224082.93,610479.45,108435251.88,20.5,209629.56,9,100,50,95,5.25,stable,Routine competition,,NO
1984-03-W3,10,9,4366775.09,564533.57,108999785.45,20.5,211204.15,9,100,50,95,5.25,stable,Routine competition,,NO
1984-04-W1,10,10,4478121.69,569798.29,109569583.74,20.5,218338.75,9,100,50,95,5.25,stable,Routine competition,,NO
1984-04-W2,10,11,4692098.78,657911.84,110227495.58,20.5,223906.08,9,100,50,95,5.25,stable,Routine competition,,NO
1984-04-W3,10,12,4861299.2,643079.43,110870575.01,20.5,234604.94,9,100,50,95,5.25,stable,Routine competition,,NO
1984-05-W1,10,13,4893966.12,674289.38,111544864.39,20.5,243064.96,9,100,50,95,5.25,stable,Routine competition,,NO
1984-05-W2,10,14,4951043.81,626413.69,112171278.09,20.5,244698.31,9,100,50,95,5.25,stable,Routine competition,,NO
1984-05-W3,10,15,5008018.44,651989.65,112823267.73,20.5,247552.19,9,100,50,95,5.25,stable,Routine competition,,NO
1984-06-W1,10,16,5071663.82,634031.43,113457299.17,20.5,250400.92,9,100,50,95,5.25,stable,Routine competition,,NO
1984-06-W2,10,17,5154495.49,672831.19,114130130.36,20.5,253583.19,9,100,50,95,5.25,stable,Routine competition,,NO
1984-06-W3,10,18,5197713.58,655615.65,114785746.0,20.5,257724.77,9,100,50,95,5.25,stable,Routine competition,,NO
1984-07-W1,10,19,5157250.87,718408.34,115504154.34,20.5,259885.68,9,100,50,95,5.25,stable,Routine competition,,NO
1984-07-W2,10,20,5129269.88,673683.29,116177837.63,20.5,257862.54,9,100,50,95,5.25,stable,Routine competition,,NO
1984-07-W3,10,21,5113934.92,690609.31,116868446.94,20.5,256463.49,9,100,50,95,5.25,stable,Routine competition,,NO
1984-08-W1,10,22,5176838.75,631999.24,117500446.18,20.5,255696.75,9,100,50,95,5.25,stable,Routine competition,,NO
1984-08-W2,10,23,5048655.23,673705.53,118174151.71,20.5,258841.94,9,100,50,95,5.25,stable,Routine competition,,NO
1984-08-W3,10,24,4921790.37,655522.85,118829674.56,20.5,252432.76,9,100,50,95,5.25,stable,Routine competition,,NO
1984-09-W1,10,25,4835581.58,641027.89,119470702.45,20.5,246089.52,9,100,50,95,5.25,stable,Routine competition,,NO
1984-09-W2,10,26,4621424.5,596736.55,120067439.01,20.5,241779.08,9,100,50,95,5.25,stable,Routine competition,,NO
1984-09-W3,10,27,4315981.29,553483.42,120620922.43,20.5,231071.22,9,100,50,95,5.25,stable,Routine competition,,NO
1984-10-W1,10,28,4062738.61,524132.49,121145054.92,20.5,215799.06,9,100,50,95,5.25,stable,Routine competition,,NO
1984-10-W2,10,29,3984679.32,502967.92,121648022.83,20.5,203136.93,9,100,50,95,5.25,stable,Routine competition,,NO
1984-10-W3,10,30,3838976.1,507390.0,122155412.84,20.5,199233.97,9,100,50,95,5.25,stable,Routine competition,,NO
1984-11-W1,10,31,3804413.48,501706.46,122657119.3,20.5,191948.81,9,100,50,95,5.25,stable,Routine competition,,NO
1984-11-W2,10,32,3710664.41,473943.41,123131062.71,20.5,190220.67,9,100,50,95,5.25,stable,Routine competition,,NO
1984-11-W3,10,33,3575925.97,489959.94,123621022.65,20.5,185533.22,9,100,50,95,5.25,stable,Routine competition,,NO
1984-12-W1,10,34,3511458.07,455198.16,124076220.8,20.5,178796.3,9,100,50,95,5.25,stable,Routine competition,,NO
1984-12-W2,10,35,3411945.33,446391.18,124522611.99,20.5,175572.9,9,100,50,95,5.25,stable,Routine competition,,NO
1984-12-W3,10,36,3480670.02,489337.04,125011949.03,20.5,170597.27,9,100,50,95,5.25,stable,Routine competition,,NO
1984-01-W1,11,1,3516338.79,442911.26,125454860.3,20.5,174033.5,9,100,50,95,5.25,stable,Routine competition,,NO
1985-01-W2,11,2,3486151.01,467554.12,125922414.42,20.5,175816.94,9,100,50,95,5.25,stable,Routine competition,,NO
1985-01-W3,11,3,3514733.25,436789.51,126359203.93,20.5,174307.55,9,100,50,95,5.25,stable,Routine competition,,NO
1985-02-W1,11,4,3591839.54,444681.82,126803885.75,20.5,175736.66,9,100,50,95,5.25,stable,Routine competition,,NO
1985-02-W2,11,5,3703689.92,501656.66,127305542.41,20.5,179591.98,9,100,50,95,5.25,stable,Routine competition,,NO
1985-02-W3,11,6,3788410.06,490782.56,127796324.97,20.5,185184.5,9,100,50,95,5.25,stable,M&A activity in sector,,NO
1985-03-W1,11,7,3840077.78,507809.5,128304134.48,20.5,189420.5,9,100,50,95,5.25,stable,Routine competition,,NO
1985-03-W2,11,8,3840875.61,504493.29,128808627.76,20.5,192003.89,9,100,50,95,5.25,stable,Routine competition,,NO
1985-03-W3,11,9,3765003.58,468570.38,129277198.14,20.5,192043.78,9,100,50,95,5.25,stable,Routine competition,,NO
1985-04-W1,11,10,3814163.86,501437.14,129778635.29,20.5,188250.18,9,100,50,95,5.25,stable,Routine competition,,NO
1985-04-W2,11,11,3887871.92,482015.6,130260650.89,20.5,190708.19,9,100,50,95,5.25,stable,Routine competition,,NO
1985-04-W3,11,12,3994305.15,534341.41,130794992.3,20.5,194393.6,9,100,50,95,5.25,stable,Routine competition,,NO
1985-05-W1,11,13,4077875.38,508344.17,131303336.47,20.5,199715.26,9,100,50,95,5.25,stable,Routine competition,,NO
1985-05-W2,11,14,4269701.78,548168.38,131851504.85,20.5,203893.77,9,100,50,95,5.25,stable,Routine competition,,NO
1985-05-W3,11,15,4410506.07,565634.42,132417139.27,20.5,213485.09,9,100,50,95,5.25,stable,Routine competition,,NO
1985-06-W1,11,16,4645227.03,620465.63,133037604.91,20.5,220525.3,9,100,50,95,5.25,stable,Routine competition,,NO
1985-06-W2,11,17,4699111.12,599223.82,133636828.72,20.5,232261.35,9,100,50,95,5.25,stable,Routine competition,,NO
1985-06-W3,11,18,4726053.96,623716.91,134260545.64,20.5,234955.56,9,100,50,95,5.25,stable,Routine competition,,NO
1985-07-W1,11,19,4775173.15,614269.21,134874814.85,20.5,236302.7,9,100,50,95,5.25,stable,Routine competition,,NO
1985-07-W2,11,20,4651137.77,606879.77,135481694.61,20.5,238758.66,9,100,50,95,5.25,stable,Routine competition,,NO
1985-07-W3,11,21,4665318.77,628948.15,136110642.76,20.5,232556.89,9,100,50,95,5.25,stable,Routine competition,,NO
1985-08-W1,11,22,4604341.47,582607.59,136693250.35,20.5,233265.94,9,100,50,95,5.25,stable,Routine competition,,NO
1985-08-W2,11,23,4493919.1,571625.38,137264875.73,20.5,230217.07,9,100,50,95,5.25,stable,Routine competition,,NO
1985-08-W3,11,24,4457659.5,570215.55,137835091.28,20.5,224695.96,9,100,50,95,5.25,stable,Routine competition,,NO
1985-09-W1,11,25,4407582.16,546087.8,138381179.08,20.5,222882.98,9,100,50,95,5.25,stable,Routine competition,,NO
1985-09-W2,11,26,4285389.38,559114.57,138940293.65,20.5,220379.11,9,100,50,95,5.25,stable,Routine competition,,NO
1985-09-W3,11,27,4129998.17,548961.37,139489255.01,20.5,214269.47,9,100,50,95,5.25,stable,Routine competition,,NO
1985-10-W1,11,28,4059520.24,540295.98,140029550.99,20.5,206499.91,9,100,50,95,5.25,stable,Routine competition,,NO
1985-10-W2,11,29,3935368.33,487190.15,140516741.15,20.5,202976.01,10,100,50,95,5.25,stable,Routine competition,,NO
1985-10-W3,11,30,3806139.32,513455.18,141030196.33,20.5,196768.42,10,100,50,95,5.25,stable,Routine competition,,NO
1985-11-W1,11,31,3664047.62,481881.32,141512077.65,20.5,190306.97,10,100,50,95,5.25,stable,Routine competition,,NO
1985-11-W2,11,32,3646078.83,471772.06,141983849.71,20.5,183202.38,10,100,50,95,5.25,stable,Routine competition,,NO
1985-11-W3,11,33,3541143.98,461808.96,142445658.67,20.5,182303.94,10,100,50,95,5.25,stable,Routine competition,,NO
1985-12-W1,11,34,3489671.28,465412.75,142911071.42,20.5,177057.2,10,100,50,95,5.25,stable,Routine competition,,NO
1985-12-W2,11,35,3501485.25,472969.91,143384041.33,20.5,174483.56,10,100,50,95,5.25,stable,Routine competition,,NO
1985-12-W3,11,36,3461109.09,431247.22,143815288.55,20.5,175074.26,10,100,50,95,5.25,stable,Routine competition,,NO
1985-01-W1,12,1,3523487.93,455140.75,144270429.31,20.5,173055.45,10,100,50,95,5.25,stable,Routine competition,,NO
1986-01-W2,12,2,3512203.86,427488.09,144697917.4,20.5,176174.4,10,100,50,95,5.25,stable,Routine competition,,NO
